90,90,29.087,30.594,32.784,50.36,68.755,69.091,63.728,55.885,47.306,90,90,41.468,41.047,36.855,44.435,60.006,64.869,61.661,58.734,50.031,90,90,27.167,27.123,29.563,48.085,61.76,67.381,73.153,61.023,43.701
91,91,35.973,34.231,32.98,56.441,69.062,69.54,66.583,61.698,47.504,91,91,39.292,43.175,34.113,52.637,63.296,68.933,63.437,66.394,51.772,91,91,25.828,25.116,29.106,49.765,61.733,67.687,76.278,68.107,45.694
92,92,34.897,30.097,35.541,50.567,64.537,64.753,63.79,61.587,47.279,92,92,36.094,39.887,29.427,45.957,61.163,68.26,60.225,64.892,49.732,92,92,18.58,25.12,25.975,49.207,59.107,66.685,73.063,66.899,44.899
93,93,28.258,24.944,33.625,45.766,66.598,69.033,60.914,60.222,46.342,93,93,32.06,32.256,28.75,45.96,56.928,62.268,59.449,62.851,48.49,93,93,10.261,19.786,32.248,44.107,60.399,63.573,72.919,65.324,44.349
94,94,23.473,26.425,33.298,45.379,65.168,65.301,64.75,61.745,47.293,94,94,29.042,29.601,29.514,43.05,61.195,67.049,61.936,63.221,48.156,94,94,9.5162,18.664,33.054,43.951,61.107,64.879,74.093,64.11,43.96
95,95,22.29,24.099,31.332,43.188,68.317,69.287,66.291,63.532,48.147,95,95,33.548,26.277,25.699,44.848,62.236,63.072,65.905,66.681,50.16,95,95,14.761,21.882,34.098,49.183,63.529,65.404,78.416,68.271,46.567
96,96,26.005,27.402,33.589,42.181,68.145,69.765,68.169,69.063,52.1,96,96,27.777,27.221,29.742,40.339,61.576,68.354,69.4,72.185,53.75,96,96,5.9395,20.466,30.616,46.67,62.471,67.071,81.515,72.706,49.983
97,97,25.885,26.624,33.848,43.68,69.223,70.903,73.068,72.902,55.342,97,97,28.597,36.872,32.604,43.475,63.674,68.803,70.418,73.598,54.963,97,97,13.662,24.977,32.315,47.683,64.916,68.899,85.856,75.877,53.86
98,98,30.115,28.144,32.446,42.324,63.371,66.664,73.895,73.291,56.212,98,98,34.622,36.181,31.933,44.301,59.604,65.259,72.798,73.699,56.203,98,98,19.253,22.791,35.105,46.775,63.929,68.311,87.439,76.915,54.867
99,99,28.567,27.245,28.035,42.2,64.033,66.018,81.33,76.292,60.53,99,99,28.228,29.527,32.027,43.065,59.581,65.956,79.037,76.73,58.897,99,99,14.499,26.273,29.237,43.201,62.915,70.968,97.061,85.262,62.92
